Quality	#1 ID	#2 ID	#1 String	#2 String
0	5895	12228	(Laughter) Yeah.	Tuyệt vời! Một điều thật đẹp đẽ!
0	1097	11317	It's a parabolic Scheffler solar cooker.	Và, dĩ nhiên, tôi cũng dành tặng bài hát này cho bà của tôi, người mà tôi tin rằng đã đóng một vai trò rất quan trọng, đặc biệt với tôi, khi tôi còn là một nhà hoạt động xã hội, và bị cảnh sát quấy rối.
1	5428	2737	Ten million Americans already have this for one reason or another, but really worryingly, 16 percent -- roughly one in six -- of American teenagers suffer from noise-induced hearing disorder as a result of headphone abuse.	vì nhiều lý do, có đến 10 triệu người Mỹ mắc phải bệnh này nhưng điều thật sự đáng lo ngại, 16% khoảng 1/6 thanh thiếu niên Mỹ có triệu chứng rối loạn cảm nhận âm thanh do hậu quả của việc sử dụng tai nghe.
1	610	756	"When civilization reigns in any country, a wider and less harassed life is afforded to the masses of the people."	"Khi nền văn minh ngự trị ở mọi đất nước, một cuộc sống sâu rộng và bớt lo âu sẽ đến với rất rất nhiều người"
1	5510	17526	This year we were thinking, "Why does it work?" What is it about animation, graphics, illustrations, that create meaning?	Năm nay chúng tôi bắt đầu nghĩ, "Sao mà nó thành công được?" Có cái gì mà các hoạt họa, đồ họa, minh họa, lại tạo được nên ý nghĩa?
1	19568	9891	Which means, by definition, that particular leader no longer exists.	Điều này có nghĩa là, vị lãnh tụ này không còn tồn tại nữa.
0	6859	2909	Like here, in Samboja Lestari, we divide that ring in groups of 20 families.	Tôi đã cho lắp pin quang năng mặt trời trên mái nhà
0	13621	11389	The piece of art you see on your left is painted by a western red cedar and that on your right by a Douglas fir, and what I learned was that different species have different signatures, like a Picasso versus a Monet.	Trong thời điểm mà thế giới đang trở nên cá nhân hóa, khi mà điện thoại di động, hamburger, điện thoại, mọi thứ có bản sắc riêng của nó, làm thế nào chúng ta hiểu được bản thân và làm thế nào chúng ta hiểu được người khác?
1	11758	12	Come tonight, 21-year-old Morgan and as many as 1,200 fellow students at Wheaton College will gather in the gym for the first real dance in the school's 143-year history.	Có tới 1.200 sinh viên tại Wheaton College sẽ tập trung tại phòng tập thể dục vào tối thứ Sáu để có điệu nhảy thực sự đầu tiên trong lịch sử 143 năm của trường Thiên chúa giáo.
1	5872	18641	There is no transcript the courtroom session in Tarrytown, 12 miles north of New York on the Hudson River.	Không có bảng chép lại của phiên toà hôm thứ Năm tại Tarrytown, đó là 12 dặm về phía bắc của thành phố New York trên sông Hudson.
0	17238	1873	Can you imagine? Seriously, can you imagine?	Sau đây tôi xin đưa ra một vài ví dụ: "kết thúc kỳ thai ngén" vs "giết một bào thai," "một quả bóng tế bào (bầu bí)" vs "một thai nhi," "xâm lược Iraq" vs "giải phóng Iraq," "tái phân phối sự giàu có " vs "tịch thu thu nhập."
0	13606	18631	Each bubble is a country -- the color, you can see, a continent.	Hãy đem người hướng dẫn đền đến với nhà tiên tri và cho dù việc này xãy ra ở công ty hay các tổ chức phi lợi nhuận hay chính phủ hay ngay cả trong phần mềm, tất cả chúng đều quan trọng, bởi vì nó có nghĩa chúng ta đã cam kết một cách tập thể để tạo ra dữ liệu tốt hơn, các giải thuật tốt hơn, kết quả tốt hơn và các quyết định tốt hơn.
0	9943	5077	She went to school.	tôi nghỉ tôi phải học từ đứa trẻ này bất kể thực vật từ nơi nào chúng đều đẹp và đáng giá
0	9877	14004	"Tony's not feeling well," Spurs coach Gregg Popovich said.	Chúng tôi rất vui mừng khi được nâng lên 3-2 ", HLV Gregg Popovich cho biết hôm thứ Tư.
0	11673	16062	Now I am working in New Zealand, Christchurch.	Hiện nay tôi đang sống tại Pennsylvania.
1	1019	7260	You've got to just respond to the situation.	Con chỉ có thể tìm cách thích ứng với tình huống đó.
1	6333	9157	Three Southern politicians who risked their political careers by fighting against bigotry and intolerance were honored Monday with John F. Kennedy Profile in Courage Awards for 2003.	Ba chính trị gia miền Nam, những người "đứng lên chống lại sự thù hận cổ đại" đã được vinh danh ngày thứ Hai với Hồ sơ trong Giải thưởng Can đảm từ Thư viện Bảo tàng John F. Kennedy.
0	17451	8921	It's: This is what I have done because I'm excited by it, because it's a wonderful thing, and it's done something for me and, of course, it's accomplished a great deal.	Cách đây 25 năm và 3 tháng, tôi đã đọc 1 bài báo cho biết sẽ có ngày bơm kim tiêm sẽ là 1 trong các thủ phạm chính cho sự phát tán của AIDS, sự truyền nhiễm bệnh AIDS.
0	15585	4060	Overall control will be wielded by a national security council, headed by Mr Arafat.	Sáu cơ quan an ninh khác sẽ báo cáo lên Hội đồng An ninh Quốc gia do Arafat đứng đầu.
0	11406	12519	"We think that the United States of America should support the free speech of all groups," Mr. White said, objecting to Mr. Olson's recommendation.	Chúng tôi nghĩ rằng Hoa Kỳ nên hỗ trợ bài phát biểu tự do của tất cả các nhóm, ông nói.
1	3422	17138	We didn't all know each other, but we all kind of trusted each other, and that basic feeling of trust permeated the whole network, and there was a real sense that we could depend on each other to do things.	Chúng ta đã từng không hề biết đến nhau, nhưng chúng ta luôn tin tưởng lẫn nhau, và đó là cảm giác tin tưởng cơ bản tràn ngập khắp mạng lưới, và đã từng có cảm giác chúng ta có có thể tin cậy lẫn nhau trong nhiều việc.
1	16879	14254	Carlow and his group peddled drugs by forging paperwork showing the shipments' prior owners.	Mạng lưới bán thuốc bằng cách giả mạo giấy tờ cho thấy chủ sở hữu trước của lô hàng.
0	17489	12222	Already that's fallen to about 11.	và chúng tôi bắt đầu nhìn vào thông tin này, chúng tôi thấy 20% trong mũi bạn là thông tin di truyền không khớp với bất cứ thứ gì chúng tôi từng thấy không cây cối,động vật, vi trùng hay vi rút.
1	7954	1396	Do you know what he called this important piece of legislation?	Bạn biết ông ta đã gọi , bản pháp chế quan trọng đó là gì không?
0	15273	422	The outcome, immediate.	Khi chúng ta có kĩ thuật vi phân tử và khoa học vi phân tử chúng ta có thể nhìn thấy nguyên tử và phân tử và có thể điều khiển chúng để đem lại nhiều lợi ích
1	10868	879	We will be able to fly into the anatomy of Peter's brain -- literally, fly into his body -- but more importantly, we can look into his mind.	Chúng ta sẽ có thể bay vào hộp sọ của não Peter -- theo nghĩa đen là bay vào cơ thể anh ta -- nhưng quan trọng hơn, ta có thể nhìn vào tâm trí của anh ta.
0	15302	13194	You can feel the dynamism of this living, breathing community.	Có thể hoạt động đó tiến hóa từ việc đi xuống cây cối, và cố gắng điều khiển cú lướt.
0	16102	3545	Where do you sleep? We slept in a tent that was very low to the ground, because the winds on Antarctica were so extreme, it would blow anything else away.	Làm thế nào chúng ta thực sự biết những câu nói từ miệng mình là chuyện thật, bạn biết đấy, những câu nói thật?
1	12445	17568	Also it will attract the local marine ecology, who will find their own ecological niches within this architecture.	Nó còn thu hút được những sinh vật biển lân cận, những sinh vật đó sẽ tìm được môi trường sinh thái thích hợp trong hệ thống kiến trúc này.
1	2746	5766	Most of the noises that the engineer, Karl Jansky, investigated were fairly prosaic in origin.	Phần lớn các tiếng ồn mà người kỹ sư, Karl Jansky, đã phát hiện ra có nguồn gốc khá là tầm thường.
0	7960	1561	And look at these images.	Chúng ta sẽ bàn luận về các chương trình nằm trong tóp mười Nielsen trong vòng năm chục năm trở lại đây.
0	13532	285	We discovered many incredible specimens.	Chúng ta đang dần cạn kiệt những thứ chúng ta cần.
0	12934	15253	And this has come as a great boon to them.	"Tốt thôi," Geore trả lời, "Tôi nhận món súp."
1	11134	10360	In 2007, I created "Lotus," a seven-and-a-half-foot diameter, 600-pound glass depiction of a lotus blossom.	Vào năm 2007, tôi làm ra "Lotus," có đường kính 7.5 feet ( ~2,4 m), khối kính hình hoa sen nở  nặng 600 pound (270 kg).
0	19294	9570	And as for outsiders, white, black or brown, tar and feather them, and whip them out of town.	Họ, những doanh nghiệp xã hội đó, đã tạo ra một bộ luật về luân lý và đạo đức mà họ truyền bá khắp nơi, và họ có những buổi thực hành tuyển dụng nghiêm ngặt.
0	18133	16601	So many emotions seem to be inside of it.	Điều này nghe thật lạ hơn là một tuyên bố táo bạo-- Làm thế nào mà hàm lại ảnh hươtng đến toàn cơ thể? Để tôi đơn giản chỉ cho bạn thấy, Nếu mai tôi bảo bạn nhét một hạt cát vào giữa răng và đi dạo Bạn sẽ đi bộ được bao xa trước khi bỏ hạt cát ra?
